plan_id,state,metal_level,rate,rate_area
84464SV5564169,LA,Bronze,239.93,1
04578ZG7625413,SC,Bronze,286.98,4
95746EQ8811068,TN,Gold,393.5,6
42626UM5043782,WI,Gold,500.39,11
91986CA2253022,OR,Gold,287.63,4
83183ST5036406,NV,Silver,390.62,3
00424SE3139641,SC,Bronze,247.94,26
50509SG6519149,FL,Silver,294.87,2
31545BU3098209,FL,Platinum,384.65,1
72849QS8947211,SC,Silver,290.2,3
69610ZV5253690,AL,Platinum,424.55,3
18362VU4232673,GA,Bronze,309.34,13
82994BS7325986,PA,Silver,226.52,9
38034YD2733610,PA,Catastrophic,155.82,4
73266XB3735162,FL,Gold,420.47,66
71727VJ4421261,MI,Silver,299.9,5
15397JY5886579,OH,Bronze,338.63,12
30699KB0662222,MI,Silver,347.51,13
58156GX1451217,OH,Bronze,267.45,2
54242EO4866031,OH,Silver,268.59,11
05934TG7629491,KS,Gold,331.18,4
75353CM1924271,SC,Silver,308.45,34
53451WJ6041352,SC,Silver,269.56,1
28312VJ5910160,TX,Catastrophic,236.91,7
78141OW4903104,OH,Silver,333.33,9
78214NB0838298,MT,Gold,326.67,4
10668VH1660344,WI,Platinum,472.31,7
96631KT5570743,OH,Gold,312.95,1
46380QB5308473,OH,Bronze,239.34,1
96453SS9616883,TN,Silver,224.01,4
54581IO4119262,FL,Bronze,291.33,58
94428RH2724733,WI,Silver,255.15,14
61536II4350215,GA,Silver,269.5,9
31089SU2628817,WI,Silver,384.85,15
01539LE6553988,WI,Bronze,302.56,12
70729NC1635827,FL,Bronze,282.24,37
32257BE5730506,ND,Gold,365.53,3
97609CR6403444,OH,Silver,313.86,15
57036XQ2775441,AZ,Gold,260.2,6
13963EG8925195,WI,Gold,378.83,13
42211YJ5954320,IL,Silver,555.79,7
81080XL3558781,OK,Gold,379.15,4
22956LK2199465,WI,Silver,355.91,14
25141UI7861500,KS,Silver,240.15,2
53031OM8085297,FL,Gold,350.97,8
51335GJ2848957,IL,Silver,241.9,1
66991CB2252139,WI,Platinum,453.64,14
09986PR8428264,FL,Gold,369.31,56
74725DJ5520927,PA,Silver,280.74,6
70768EQ2554599,WI,Bronze,311.73,16
42578UC7032279,IN,Silver,346.65,1
09896GG3339478,TX,Bronze,197.6,24
52744WK4499744,IA,Silver,254.4,4
64503RH1617709,ME,Silver,352.94,2
69341UD9367900,TX,Gold,410.85,13
66372DB1811453,LA,Bronze,296.72,7
76595NQ1878888,ND,Gold,365.53,4
07338RQ4943693,TX,Silver,238.02,15
58738EB7121180,WI,Bronze,278.54,7
96624RT2462126,SC,Silver,315.56,34
83212HI7979170,IL,Silver,234.09,1
20276FS3927471,MI,Gold,416.05,9
03426JR7550881,SC,Silver,295.27,30
58190JY2275275,TX,Bronze,207.07,11
73838XS0335937,AL,Silver,263.1,13
76163KW8678974,IN,Bronze,311.61,13
02592LU2814503,OH,Gold,361.22,16
46449PN1295972,GA,Bronze,291.68,6
61449XR8802724,SC,Bronze,329.53,33
58312JB7317432,FL,Gold,408.13,59
18450HJ2464620,MI,Bronze,267.17,1
52380XN7896016,NC,Platinum,395.83,14
19941UW3381714,SC,Gold,336.14,1
07091JP5246706,OH,Silver,359.98,8
88250OJ6259482,TX,Platinum,313.85,3
71967BF8952560,WI,Silver,270,12
70596RJ4758033,OR,Silver,239,1
53187TD5951445,MT,Bronze,231.96,1
94369SV1914242,AL,Silver,261.66,10
81320HM6191835,FL,Silver,368.78,64
47285HY7190901,AR,Gold,345.54,2
09992PR7527859,PA,Bronze,216.06,2
99837YI0921049,ME,Gold,356.46,1
50623JW2335917,TX,Platinum,488.77,26
00737NQ1271054,OR,Silver,256,7
34759MG3799774,MI,Catastrophic,189.54,2
38388CC2752267,WI,Silver,410.92,1
44727VA5397807,FL,Gold,477.47,43
51985QU1505845,WY,Gold,559.9,3
58649XA5355532,MS,Catastrophic,183.1,1
42122SW8313280,FL,Bronze,283.12,55
34641QH4256525,NV,Gold,275.4245149,1
46628PO4217681,OH,Gold,421.21,2
72960YM8167413,UT,Silver,224.62,1
38220EY1121240,OH,Gold,355.43,15
33337OA4645933,OH,Bronze,274.09,16
89505SB5937214,MI,Bronze,248.18,3
76164TW5111751,FL,Gold,416.77,57
95392FZ0866506,OH,Bronze,335.34,9
21346PT4481052,PA,Silver,240.07,6
07046UL6747231,SC,Silver,274.64,42
41100CO3565038,TX,Bronze,229.01,6
54200JE1871470,IL,Bronze,208.61,4
77420FR1458062,AZ,Gold,356.15,2
70034CD0862834,PA,Silver,317.28,3
01913IP3801965,ME,Silver,287.6,1
10146MO5968609,GA,Bronze,202.95,8
57529UL5258884,AZ,Gold,306.08,4
89256KP4825854,MI,Platinum,474.12,2
98829BX5943051,IN,Bronze,284.65,4
38722JT5424496,OH,Gold,410.76,16
81644QE2063878,GA,Catastrophic,165.82,10
41871WH2262384,TX,Gold,456.38,26
92549XH0015821,WV,Gold,382.66,2
60025QJ0063639,GA,Gold,361.02,12
28645OX8614723,FL,Platinum,445.92,13
74675UO9769550,IN,Gold,446.66,13
52352QQ9049637,SC,Gold,304.68,32
75063MH1034040,OH,Silver,278.42,12
48571VF0260112,FL,Gold,315.95,46
93605LT8997934,TN,Platinum,383.81,3
46437WN7561066,IN,Silver,449.76,2
18921JQ6300327,IN,Silver,262,15
12901EH9099489,OH,Bronze,281.3,14
73071EV4378969,FL,Gold,385.89,14
05863VH8692137,TX,Silver,258.7,24
37319JQ9644673,VA,Bronze,183.72,2
75993HT1729185,WI,Bronze,274.31,12
82780VL3232741,SC,Silver,305,28
17331QV7295642,WI,Bronze,243.54,15
95058XF6254703,PA,Silver,199.5,4
83497ER8422110,TX,Platinum,615.13,22
64098TC1961289,LA,Bronze,305.98,5
66820DD2871629,WI,Platinum,460.57,14
93320VD8417522,MO,Bronze,221.64,8
40343RR5425477,TX,Silver,283.53,3
57067HO6903611,FL,Platinum,474.69,59
61425RN0700814,KS,Gold,307.25,4
32959LG5803570,TX,Gold,404.75,7
33825UJ5751037,SC,Silver,268.93,43
87283ZF8949544,WI,Silver,382.91,12
65916VD9236052,SC,Silver,282.19,35
21736CT6678943,WI,Silver,308.37,7
44255RX2039582,KS,Platinum,337.48,3
85455KV0966716,IL,Gold,355.43,7
90758UL3905539,MO,Silver,303.44,7
35383EC9130632,NC,Silver,349.34,3
55431WA1727586,WI,Silver,405.76,12
55897GF1434336,OH,Silver,329.34,12
98589KX7057758,KS,Gold,297.82,6
16092TN1467597,SC,Gold,550.6,1
39608QX8222555,TN,Silver,219.29,3
22365BK9679784,SC,Silver,285.05,9
48319EN7860971,FL,Gold,498.22,49
68229GE8634752,IL,Gold,401.17,4
23171HA4296291,FL,Silver,428.03,54
04896GC3646040,FL,Platinum,501.3,5
84548LC7283944,GA,Bronze,301.84,2
00323IJ5382723,LA,Platinum,428.93,6
54490YC1409579,AZ,Silver,165.5,6
75154WC1583019,OH,Bronze,220.43,2
73836SK4174000,SC,Bronze,262.07,12
37859CF7944658,SC,Bronze,340.15,1
70578ML2236328,FL,Bronze,234.5,40
17791WR3215924,GA,Silver,287.8,2
04857EV4173315,FL,Platinum,461.34,64
47738FC4862453,UT,Silver,229.6,2
15932XC6015761,OH,Silver,313.84,14
45160KT6763266,FL,Silver,294.44,45
88165RQ0767758,OR,Bronze,246,6
51238EZ5462013,SC,Silver,295.4,19
98119GC5376029,FL,Bronze,352.98,45
15864DB1369251,IN,Silver,384.8,11
47401FQ4677169,FL,Bronze,325.17,43
68264RY2910379,IL,Gold,286.31,4
52347KM7251649,WI,Silver,393.76,9
46769DP4407253,PA,Bronze,226.87,4
99403CA5235293,OK,Gold,326.76,5
08255DT6100024,FL,Platinum,501.3,64
68561EK5184802,IN,Silver,377.43,15
13405TP3730519,FL,Gold,411.8,5
27722WD0383425,IL,Gold,357.21,5
74823EK1466319,WI,Silver,398.28,12
63376US4389067,MI,Gold,374.91,2
83869LR4936296,FL,Catastrophic,229.82,26
87510LN3410459,TX,Bronze,223.1,11
40998FV7335119,OR,Bronze,238.66,3
77872KD6488152,TX,Silver,329.9,10
25375TA4508387,VA,Silver,367.76,7
49552WF2222886,MI,Silver,361.5642066,13
18258YY5966337,NM,Gold,230.37,4
79240BS9898367,SC,Gold,358.98,29
91024BW8553605,FL,Bronze,244.91,6
35835CB5184462,SC,Silver,332.29,4
44884QF7192904,IL,Bronze,173.84,1
83440MH2144082,FL,Silver,384.8,51
78448TD2588143,NE,Bronze,230.15,3
39123DO4406555,FL,Silver,325.6,3
82276YT6243652,SC,Bronze,202.48,23
01399LE9263450,WI,Silver,367.92,6
25522BF7747195,WI,Platinum,471.65,7
08048LY0686562,NM,Gold,193.3,1
81240FR6461112,SC,Catastrophic,191.67,4
89527LI8044220,MI,Silver,356.23,2
16280RH4559150,TX,Bronze,245.29,26
92979VQ7878587,IL,Silver,560.58,5
96891HH9974135,WI,Gold,550.25,7
76782CB6618398,LA,Bronze,301.81,1
74429RP7405961,OH,Bronze,238.11,1
75256RX1481469,TX,Bronze,231.91,24
81744QE9734716,UT,Silver,291.78,1
97522PN0699715,AZ,Bronze,237.99,7
64688ME1157141,OR,Bronze,225,5
65746VV7607569,FL,Gold,350.26,16
74117MU5093295,TX,Silver,366.61,3
49529QN6199241,FL,Bronze,300.4,60
90625NQ6041441,PA,Bronze,210.67,9
71522HU1810214,SC,Bronze,270.32,5
83359XG2627833,UT,Silver,253.35,1
78620RT7718454,ND,Bronze,239.85,1
61156LJ1915510,OR,Gold,337,4
85503FG3327219,FL,Gold,441.66,17
32304IF9914739,SC,Silver,311.06,46
92704JV6030875,OR,Silver,274.25,2
20770YQ3609507,SD,Silver,306.46,2
07598FF5246341,GA,Silver,289.81,8
15292NF1209502,GA,Silver,330.08,13
55400BN3588406,TX,Silver,241.76,26
91814PD7301606,SC,Bronze,273.98,15
83428EU2663277,UT,Silver,230.19,2
79040FX8635372,ND,Bronze,268.18,4
45844OG7930311,AZ,Catastrophic,190.04,3
56377QR7172007,KS,Silver,285.18,7
29776DZ0118732,SC,Silver,300.09,36
63772GL0140325,GA,Silver,328.69,8
64192NI1707766,GA,Silver,302.22,9
23966DQ9949398,UT,Bronze,205.87,2
85533EL6431649,TX,Silver,240.67,19
07556RS1006088,NV,Silver,336.16,2
71870VT3797179,TX,Silver,264.63,24
94308OD6231438,PA,Catastrophic,122.25,7
00026NU0750181,OH,Silver,393.95,2
02762WX7816893,AR,Gold,362.87,6
89322YX9283940,WI,Bronze,310.21,15
81218GT1910701,FL,Silver,318.69,48
76297BT6129500,PA,Silver,230.14,6
89588KG5209943,NE,Silver,302.15,4
88915NW5759295,FL,Gold,493.63,60
24616SU7072206,TX,Silver,254.14,26
12585UR5397908,SD,Bronze,260,1
32434SR0143608,NC,Gold,380.07,2
87028LU2193167,AR,Gold,348.53,6
33224DT8039994,IN,Bronze,219.73,16
12813BY4072273,PA,Silver,376.92,7
13062TV2231086,MO,Silver,347.52,9
85717XF4866034,OR,Catastrophic,215,6
76692HV7238252,IN,Gold,427.51,11
01225QR2751654,IL,Bronze,179.47,1
27844UQ0068007,PA,Gold,229.94,2
56169SO0579054,IL,Gold,425.5,2
96590KD5824217,LA,Bronze,271.68,6
34528DQ8756408,MI,Catastrophic,161.21,5
30731YX9111766,PA,Silver,168.24,4
05356ER8349239,FL,Bronze,301.62,13
56867SX2851875,OR,Bronze,203,3
64067XO4376055,FL,Bronze,214.65,50
26772VE0173979,MI,Silver,371.48,7
27146YI5166859,WI,Bronze,295.75,13
39030DQ4639262,FL,Silver,319.75,51
43488MD6389543,SC,Bronze,226.66,43
32896YP8012608,WI,Gold,414.11,10
32805KF1416981,MI,Silver,256.28,6
85368MR0984276,WI,Gold,335.23,16
37203QS1222928,FL,Bronze,302.79,66
05332NT9717421,SC,Silver,268.93,36
65783MQ8380862,ND,Bronze,239.85,4
03815UD5393296,FL,Silver,371.08,52
14402OL3505360,TX,Bronze,294.59,4
58385HU4947038,TN,Silver,224.63,4
20401NE3263598,IN,Silver,495.2,6
68735ON1778564,FL,Bronze,356.55,27
91807ZD9364692,IL,Silver,249.85,1
03961RF0689546,SC,Bronze,206.5,28
09458JI8955062,FL,Gold,369.75,59
63345WE4128589,FL,Silver,364.35,35
83944EG6868111,GA,Silver,270.25,8
52047XY4785946,FL,Catastrophic,241.1,64
61706PH2526538,LA,Bronze,281.48,2
47236QE4724659,MI,Bronze,258.07,6
92161QN9931493,NE,Silver,282.02,1
26512BL2972471,ND,Bronze,283.02,2
87630GL1246090,ND,Bronze,247.62,3
97370II9470551,IL,Gold,332.21,7
33654RL5310198,OR,Gold,325.05,6
03342EI5158535,NC,Gold,300.09,9
33589SJ9627839,OH,Bronze,261.46,15
74543AG7153544,IN,Bronze,233,3
30642DG4063968,SC,Silver,286.81,43
97242JE6755245,FL,Silver,410.19,15
86432RR0806287,IN,Silver,372.58,8
58301JN5379509,FL,Gold,433.37,5
71386VY6830387,TN,Platinum,478.49,8
63572YQ9514425,IL,Silver,300.57,7
09017JG7906675,NC,Gold,320,13
74816JM5895254,TX,Bronze,202.94,19
67464JQ2606975,WI,Silver,425.98,12
80132GR6008181,SC,Bronze,348.87,3
20074TB9390932,TX,Gold,352.48,3
35120SE6971972,UT,Bronze,201.2,3
48302PR4502084,SD,Silver,276.76,2
25288ZD0712987,SC,Silver,292.66,29
43274PU9308050,IL,Bronze,231.03,11
09485QK0228094,PA,Gold,234.53,4
06995TV7890806,OR,Gold,268,5
78074UN7202672,IN,Silver,289.91,4
71357UP0805108,FL,Platinum,463,62
17808BF1105898,SC,Silver,282.84,42
95379CV2430626,WV,Silver,306.48,2
33355VF1791539,AZ,Bronze,188.96,7
67587FO9523961,TX,Gold,414.13,23
18789ZD6564208,WI,Bronze,265.25,16
43828VM0708582,FL,Gold,425.72,24
28280MN1601623,VA,Bronze,302.14,12
11091BS1560300,FL,Silver,371.51,57
09269TY9986096,TN,Bronze,193.14,5
97326LV6133702,PA,Gold,490.89,8
61768OU9629085,FL,Bronze,244.61,49
88428XP4310376,SC,Silver,462.98,24
26849BW0981916,SC,Silver,293.54,22
42223IS0025776,FL,Silver,348.07,21
46602YD4584071,MI,Platinum,287.34,2
60690GE1467423,PA,Gold,317.44,6
54631RK0713919,OH,Gold,375.42,2
86417HY1318987,TX,Bronze,172.09,15
58623TU5404893,OH,Catastrophic,217.68,1
51501UP7516846,PA,Silver,218.54,6
39334UM4679425,TX,Silver,324.94,1
45174FP7480432,MT,Gold,302,3
25219BD4801040,AZ,Silver,282.99,7
50668FC2420910,IL,Silver,496.09,10
69686SO4410208,IL,Catastrophic,205.63,6
03949DQ3229373,OH,Silver,279.96,1
47964JT6045608,FL,Silver,346.89,35
08415IQ8762218,GA,Gold,348.25,2
40181ED4835512,GA,Gold,334.4,10
80678BC4030014,WI,Silver,323.07,7
37774LC7473973,NC,Silver,333.87,7
61913QH2751891,FL,Bronze,356.49,34
77089UJ6709084,AR,Bronze,266.01,4
55920UG3705415,FL,Platinum,426.13,41
44704EI2691931,VA,Bronze,237.77,10
57329OL1323020,SC,Gold,328.05,36
42764OJ4788450,SC,Bronze,269.07,34
25187YM0578813,OK,Silver,247.28,5
82904LU3844189,NH,Silver,316.36,1
28479NO3705729,SC,Bronze,243.59,18
06836LW8854660,OH,Bronze,212.52,1
77001GU7032755,OH,Bronze,370.92,1
65978EL3088841,IL,Silver,318.19,1
52894TW3252585,ND,Catastrophic,185.78,1
56006BZ6769639,UT,Gold,291.53,1
82748DM3760922,WI,Silver,299.43,10
16341HJ7025900,TX,Platinum,448.46,23
38400SY8952999,SC,Platinum,692.95,41
17644MH0683707,LA,Bronze,285.18,7
62299TF6564596,NC,Catastrophic,235.44,13
31863YV6549073,TX,Gold,299.54,13
29828LG7954499,MI,Gold,410.26,6
46371VF9773618,SC,Silver,277.34,23
66951KE0853160,MO,Silver,295.56,6
20894PE7814030,FL,Bronze,381.24,45
75465RA6385027,WI,Silver,384.96,15
03296EP9359576,MI,Silver,343.46,13
12965EF7533475,FL,Platinum,475.98,5
58880PN8062994,SC,Bronze,170.96,7
27760VY1093522,MI,Silver,291.89,5
32225UK5530385,VA,Bronze,295.68,2
16465XQ0785890,GA,Silver,356.34,11
06074ST3517118,SC,Silver,315.05,39
91879OT0830706,WI,Gold,457.41,12
87101GJ7522590,FL,Bronze,239.16,45
88312NI8684931,WI,Platinum,454.95,7
10519JB6772237,GA,Gold,380.59,10
15489PV8492439,MI,Gold,347.71,4
48008TM6742803,LA,Catastrophic,212.26,4
39501BG7140175,OH,Bronze,199.65,1
43464MS6460381,PA,Platinum,355.28,2
56572ER2526649,SC,Bronze,255.15,11
28881CC6229519,TX,Silver,239.45,15
80358FO2235342,KS,Silver,222.85,7
31168XG8065812,GA,Bronze,306.99,2
71948UT9266829,FL,Silver,331.91,66
84953XL0701708,FL,Silver,490.46,6
71496GB1079680,AL,Gold,320.78,5
40604QK9877577,TX,Bronze,298.51,8
39212EI0310974,SC,Gold,365.8,45
10948WD6459945,FL,Silver,380.31,39
68638LU4985965,NC,Catastrophic,260.65,5
77944MS9585562,OH,Bronze,275.39,8
17329PG4167342,WI,Bronze,372.17,7
76381WY1232934,GA,Bronze,328.23,8
20565TP6481525,NM,Bronze,195.64,2
90943YV9378263,SD,Bronze,211.72,2
99283YK8819177,OH,Bronze,200.86,1
28592UG9657942,WI,Platinum,432.55,14
82119MS5290734,TX,Bronze,278.23,23
26034KP5220277,WI,Bronze,235.29,14
96650RC8881581,IL,Gold,288.33,2
40389YY4878096,WI,Bronze,332.73,1
74005TS7275996,OR,Catastrophic,159.12,5
02682OG6954516,GA,Silver,398.2,15
83627PJ0640261,FL,Bronze,215.27,50
21289LB2430974,FL,Platinum,461.2,48
18503FQ3180991,FL,Silver,430.42,50
72473IH8663652,GA,Silver,325.64,15
90913GF5030247,OH,Bronze,289.57,15
95201MO0260660,MI,Silver,257.36,5
45124VE8080622,OH,Silver,259.19,12
47569VB0012793,SC,Silver,312.83,31
19190EM0690851,IL,Silver,369.02,2
23550PE6309321,OK,Gold,346.21,5
87020EL3943852,SC,Silver,314.11,39
97872KD6294509,IL,Silver,324.89,13
45147YL5402745,TX,Silver,330.65,10
31263OS6217273,VA,Catastrophic,219.17,7
76544UJ1789747,SC,Bronze,261.31,44
36186CF9287048,SC,Silver,305.75,3
04158HG9423202,PA,Gold,210.57,1
36881PD3053960,SC,Gold,511.37,1
68288PB9806730,NM,Catastrophic,138.84,1
70259RC7223473,SC,Bronze,245.09,25
30286LL7029358,TX,Silver,471.77,8
04684CN2685493,SC,Silver,299.14,40
50812WL4277945,UT,Bronze,213.52,6
66784UL2291026,GA,Silver,274.12,2
36406ED2226367,SC,Silver,295.23,29
09477MP4211500,SC,Gold,338.32,11
92918EN1835477,OH,Silver,271.14,11
21983VQ2188802,NE,Gold,472.85,2
86430JS6424397,NC,Bronze,232.07,9
10668TM4547673,OH,Bronze,231.21,15
05883IQ8689288,SC,Bronze,235.89,25
33814MP8857058,AZ,Silver,196.11,6
47600HR1209545,TX,Gold,292.77,2
59849EC7845401,TN,Silver,271.82,6
93757OO6886710,SC,Silver,293.4,4
01178YN6893307,SC,Bronze,260.76,10
29100BO0804689,FL,Silver,288.65,12
66230IV8804513,FL,Platinum,456.37,18
39785NN0209244,GA,Bronze,347.75,12
14454OY5764538,OH,Gold,364.4,14
78452DF0826829,FL,Bronze,295.28,34
84600TX2101266,AZ,Bronze,175.03,5
11884RE5944504,IN,Bronze,267.93,11
82315UK7289329,OH,Bronze,246.05,6
04244BS6934242,FL,Catastrophic,227.3,4
20744JH9908456,FL,Catastrophic,180.92,10
57011DY5377161,SC,Silver,279.49,7
01354FE6593299,FL,Gold,319.49,41
73123IB3756504,ME,Silver,290.37,1
28232NL1184414,IA,Platinum,479.71,3
01408BJ9027496,SD,Gold,376.49,4
60647QJ9567914,MI,Bronze,225.35,4
87097DT2156261,OH,Silver,272.08,12
58005YK0876133,AZ,Catastrophic,180.66,4
38389BJ9173167,OH,Silver,354.08,16
12222YT5493547,MT,Silver,259,1
09352FJ6100606,FL,Platinum,489.89,38
63569UU9025879,NM,Gold,318.03,3
93479EK6928272,IN,Silver,326.98,11
58377RW8686612,TN,Silver,281.54,6
10080MV6442476,SC,Bronze,270.98,40
25977DU7568723,OH,Catastrophic,157.29,2
92936XP3766389,GA,Silver,320.18,13
71747UK2718895,TX,Silver,301.43,9
93620KH5729431,OR,Bronze,184,4
70695DM4312437,TX,Silver,304.31,21
34423GJ8683828,SC,Silver,297.39,5
01851YJ0618869,SC,Bronze,348.87,6
45374IO8209459,SC,Silver,292.72,13
04100LQ8056290,FL,Bronze,325.23,59
03177PN4968706,WI,Bronze,261.39,11
07281PJ9852863,GA,Gold,331.32,8
08072RS3767705,PA,Silver,264.46,1
04893QE3868391,OH,Platinum,601.72,16
62463NS7785237,SC,Silver,285.8,42
58346HA4301188,SC,Silver,316.04,33
30381GR5170179,OK,Gold,359.42,2
57425II6427038,TX,Bronze,197.05,18
61378CV5593010,FL,Bronze,251.77,65
91869CP4207256,SC,Silver,286.32,16
60947KJ6516288,OR,Platinum,380.24,7
83935FW4457878,FL,Silver,368.78,17
03526RN5975092,FL,Bronze,325.17,50
68229WR2231028,FL,Bronze,256.77,64
51157SE0798393,WI,Bronze,180.76,2
55022EH2729658,TX,Gold,370.34,12
85313GV2108868,MI,Gold,419.17,12
57693LX2983936,TX,Bronze,200.69,26
02874GQ5941484,SC,Bronze,250.87,1
42351QT7442629,IL,Silver,305.42,9
40872RK2339944,FL,Platinum,509.31,48
24448PV7221883,IN,Bronze,256.33,8
34278DF2866182,FL,Silver,387.13,42
39344VE6647229,IL,Silver,459.66,4
56383PI9601406,SC,Silver,303.86,29
83328GO1674125,SC,Bronze,252.01,11
10582HS1227895,OR,Catastrophic,275.34,4
70241TK5078210,MS,Bronze,298.47,6
06973ZL4122601,FL,Bronze,281.36,2
07144SW9019974,ME,Catastrophic,196.2,2
38100NL2108221,WI,Bronze,267.95,5
73374EI3773714,FL,Gold,452.59,30
47545JB8197268,UT,Bronze,201.52,5
93157MY2802019,SC,Silver,295.67,36
52636FK9904518,NC,Silver,303.94,13
30981RV3436126,SC,Bronze,287.11,24
89323QE6235565,OH,Silver,330.39,5
18259WK8104153,OR,Gold,339,6
32757MU1554163,WI,Bronze,302.56,10
50847HV4048168,PA,Silver,355.26,6
26824OR9474081,UT,Silver,282.59,4
85792QX4306023,FL,Silver,307.18,42
02691YN7411639,OH,Bronze,368.26,17
21760FI7461046,TX,Silver,207.73,5
53356GK4197742,DE,Bronze,236.63,1
92441MW7504366,WI,Silver,354.68,15
41119QM9939963,OH,Silver,235.06,4
38060QA6789186,OH,Silver,339.49,14
17027KQ5520088,UT,Bronze,212.87,4
05791CM2374389,PA,Silver,286.02,9
77068XL1128546,OH,Silver,273.03,15
09077TO0401587,SC,Silver,297.18,1
30554UW7231959,OK,Gold,311.2,2
83654UM1807626,GA,Silver,499.63,11
05679ME2104472,GA,Bronze,239.18,7
94492IV9352691,SC,Bronze,174.68,7
53952UW3483863,SC,Gold,315.95,20
31595LL1746365,AL,Silver,277.55,2
61735BA6165038,OH,Silver,323.59,13
24661CN0863323,GA,Platinum,381.15,4
50946NN6614160,SC,Catastrophic,250.48,24
28155PY5259994,LA,Silver,361.61,5
15355HY9008612,SC,Silver,279.51,26
05895XP0803805,MI,Gold,440.55,4
33044SG6193218,TX,Gold,314.44,10
42255EL7163986,SC,Silver,304.07,8
92794RB6780769,PA,Gold,411.5,9
32867TM2129149,IL,Silver,316.53,5
20187IY2147730,WI,Silver,313.13,15
72062AL3268259,NC,Catastrophic,221.71,16
26696YY0131255,WI,Gold,431.89,14
56178SW5585908,FL,Gold,334.74,34
93076GL9348289,MI,Catastrophic,233.1137648,13
32627NS0031511,UT,Gold,321.62,2
75600SI2526313,TX,Silver,252.43,18
68162JS6219331,SC,Silver,279.55,31
90282WD2481300,GA,Gold,356,3
33770ZT1788226,TX,Bronze,189.37,19
48951VE9029342,FL,Gold,406.17,57
60557OU3238568,IL,Silver,222.38,6
31832IS8771285,OH,Silver,281.2,2
55541AG1808449,SC,Gold,567.95,11
91788XA3438344,SC,Silver,306.2,19
02398IU3637259,FL,Gold,390.04,30
59848LH7588169,KS,Bronze,206.3,1
76903NM9714641,MI,Catastrophic,169.38,14
99369SY7333773,LA,Bronze,271.68,7
02162HQ0073027,PA,Silver,332.71,3
64039KA5260897,OK,Bronze,213.52,4
61239OK7645979,PA,Silver,230.96,6
18945GJ2920164,NC,Catastrophic,226.15,3
30713MT9371768,OR,Silver,227.39,7
35242VJ4893884,OH,Gold,369.92,1
97316DV1172541,SC,Silver,258.21,40
33001ZV2054669,LA,Gold,427.35,3
02731LX7250259,SC,Bronze,285.61,45
75428BS1133942,SC,Bronze,282.4,2
19578QV0186678,SC,Silver,253.72,8
38290SB0285596,MI,Silver,340.46,7
78463RH9801662,MI,Bronze,199.85,4
25855XB5097816,PA,Silver,288.87,6
07711CL9504918,OK,Silver,331.81,4
46366FW9528391,SC,Silver,302.04,29
56647FF7756854,IA,Silver,288.87,6
19047SW5549659,FL,Gold,428.79,12
32255IM3884338,TX,Silver,385.18,3
92749XM0075018,NM,Catastrophic,217.94,3
55413IP5139609,OH,Bronze,326.59,6
26985ZN8594124,WI,Silver,340.43,14
63852VP4367064,FL,Silver,362.83,52
91535KV2767362,WI,Bronze,318.58,1
96374CC8034662,WI,Silver,292.2,14
25699QD1377945,AZ,Catastrophic,152.03,7
87747QP2603290,VA,Catastrophic,207.92,4
36057DF8574124,FL,Silver,372.41,59
80660LT4844479,SD,Gold,395.46,1
63474QP1112894,PA,Bronze,202.43,4
02102SG7995074,TX,Silver,273.77,6
55944JN5441457,IL,Bronze,478.35,5
68260XN8715105,OH,Gold,378.53,6
22237KC3512802,IA,Catastrophic,276.57,7
48396NL3395000,FL,Bronze,416.9,43
95013SE4975122,FL,Gold,322.79,67
13900SN5851125,TX,Bronze,337.47,4
95651OI0563847,FL,Bronze,325.17,25
17197WW3287165,MI,Silver,326.79,2
79317VT8930676,FL,Silver,421.25,48
69002XL7423211,WI,Bronze,238.2,11
69408DF8408240,NE,Bronze,224.76,1
20515GQ1335868,NC,Silver,372.17,6
73300XD7097947,OH,Bronze,239.09,15
77368OL3140410,FL,Bronze,249.04,45
65582QT6934754,IN,Bronze,273.83,10
76060TK5276317,OH,Gold,350.4,7
71835GN0478235,AZ,Bronze,228.2,7
41073GH7122032,MS,Silver,299.31,2
83353SS3588997,OR,Gold,268,6
77251MH5872687,FL,Gold,407.47,5
32401OP3683751,IL,Gold,332.43,6
09740EO0991892,LA,Catastrophic,230.19,4
84578XJ8458524,PA,Silver,244.04,5
07025FJ0631120,IN,Silver,309.01,6
61698HW7732142,MI,Bronze,205.57,5
36383ZW8998474,SC,Gold,333.72,14
48212NV8644642,OH,Silver,277.78,1
40228XI7421944,TX,Catastrophic,247.89,24
05388MV5611390,TX,Gold,391.42,14
55770HI5866346,FL,Silver,278.8,59
21333WX5485720,PA,Gold,339.97,9
86567HG1607179,MO,Silver,271.37,7
34984DU0457980,SC,Silver,291.4,14
42121UG0907381,FL,Platinum,389.32,34
62804LQ4735231,NV,Bronze,275.2,3
20350VZ8434090,FL,Gold,371.56,11
04782AF9613504,MI,Silver,315,1
12844YG0107287,NV,Gold,292.4479932,4
63168ZR6647303,FL,Bronze,319.32,67
22169CS6982778,FL,Platinum,364.44,67
12394ZE4650714,WI,Silver,408.34,11
65424XY8948902,MS,Bronze,193.49,6
66088GL4147263,SC,Gold,352.68,13
36574KL9463166,FL,Bronze,285.12,17
90532PN2580970,OR,Gold,282,1
39276QS1457657,MI,Silver,301.43,3
91330KC5301802,TX,Silver,342.19,22
80121OO2517880,OR,Gold,275,1
