zipcode,state,county_code,name,rate_area
74044,OK,40117,Pawnee,4
74034,OK,40117,Pawnee,4
74032,OK,40117,Pawnee,4
74045,OK,40117,Pawnee,4
74075,OK,40119,Payne,5
74062,OK,40119,Payne,5
74077,OK,40119,Payne,5
74078,OK,40119,Payne,5
74076,OK,40119,Payne,5
74085,OK,40119,Payne,5
74074,OK,40119,Payne,5
74824,OK,40119,Payne,5
73063,OK,40119,Payne,5
73027,OK,40119,Payne,5
74023,OK,40119,Payne,5
74032,OK,40119,Payne,5
74059,OK,40119,Payne,5
74565,OK,40121,Pittsburg,5
74425,OK,40121,Pittsburg,5
74536,OK,40121,Pittsburg,5
74432,OK,40121,Pittsburg,5
74570,OK,40121,Pittsburg,5
74560,OK,40121,Pittsburg,5
74547,OK,40121,Pittsburg,5
74561,OK,40121,Pittsburg,5
74576,OK,40121,Pittsburg,5
74546,OK,40121,Pittsburg,5
74442,OK,40121,Pittsburg,5
74502,OK,40121,Pittsburg,5
74501,OK,40121,Pittsburg,5
74554,OK,40121,Pittsburg,5
74522,OK,40121,Pittsburg,5
74462,OK,40121,Pittsburg,5
74529,OK,40121,Pittsburg,5
74430,OK,40121,Pittsburg,5
74553,OK,40121,Pittsburg,5
74528,OK,40121,Pittsburg,5
74821,OK,40123,Pontotoc,5
74820,OK,40123,Pontotoc,5
74825,OK,40123,Pontotoc,5
74831,OK,40123,Pontotoc,5
74843,OK,40123,Pontotoc,5
74844,OK,40123,Pontotoc,5
74842,OK,40123,Pontotoc,5
74849,OK,40123,Pontotoc,5
74865,OK,40123,Pontotoc,5
74871,OK,40123,Pontotoc,5
74872,OK,40123,Pontotoc,5
74804,OK,40125,Pottawatomie,5
74802,OK,40125,Pottawatomie,5
74801,OK,40125,Pottawatomie,5
74820,OK,40125,Pottawatomie,5
74826,OK,40125,Pottawatomie,5
74840,OK,40125,Pottawatomie,5
74849,OK,40125,Pottawatomie,5
74854,OK,40125,Pottawatomie,5
74851,OK,40125,Pottawatomie,5
74852,OK,40125,Pottawatomie,5
74855,OK,40125,Pottawatomie,5
74857,OK,40125,Pottawatomie,5
74864,OK,40125,Pottawatomie,5
74866,OK,40125,Pottawatomie,5
74878,OK,40125,Pottawatomie,5
74873,OK,40125,Pottawatomie,5
73045,OK,40125,Pottawatomie,5
73051,OK,40125,Pottawatomie,5
74558,OK,40127,Pushmataha,5
74549,OK,40127,Pushmataha,5
74728,OK,40127,Pushmataha,5
74735,OK,40127,Pushmataha,5
74754,OK,40127,Pushmataha,5
74562,OK,40127,Pushmataha,5
74760,OK,40127,Pushmataha,5
74567,OK,40127,Pushmataha,5
74536,OK,40127,Pushmataha,5
74574,OK,40127,Pushmataha,5
74521,OK,40127,Pushmataha,5
74937,OK,40127,Pushmataha,5
74557,OK,40127,Pushmataha,5
74540,OK,40127,Pushmataha,5
74543,OK,40127,Pushmataha,5
74523,OK,40127,Pushmataha,5
74571,OK,40127,Pushmataha,5
73628,OK,40129,Roger Mills,5
73642,OK,40129,Roger Mills,5
73638,OK,40129,Roger Mills,5
73650,OK,40129,Roger Mills,5
73654,OK,40129,Roger Mills,5
73660,OK,40129,Roger Mills,5
73662,OK,40129,Roger Mills,5
73666,OK,40129,Roger Mills,5
74018,OK,40131,Rogers,4
74080,OK,40131,Rogers,4
74055,OK,40131,Rogers,4
74016,OK,40131,Rogers,4
74017,OK,40131,Rogers,4
74053,OK,40131,Rogers,4
74021,OK,40131,Rogers,4
74019,OK,40131,Rogers,4
74036,OK,40131,Rogers,4
74116,OK,40131,Rogers,4
74361,OK,40131,Rogers,4
74031,OK,40131,Rogers,4
74332,OK,40131,Rogers,4
74048,OK,40131,Rogers,4
74015,OK,40131,Rogers,4
74818,OK,40133,Seminole,5
74867,OK,40133,Seminole,5
74830,OK,40133,Seminole,5
74837,OK,40133,Seminole,5
74840,OK,40133,Seminole,5
74854,OK,40133,Seminole,5
74849,OK,40133,Seminole,5
74859,OK,40133,Seminole,5
74868,OK,40133,Seminole,5
74884,OK,40133,Seminole,5
74435,OK,40135,Sequoyah,1
74931,OK,40135,Sequoyah,1
74936,OK,40135,Sequoyah,1
74945,OK,40135,Sequoyah,1
74946,OK,40135,Sequoyah,1
74948,OK,40135,Sequoyah,1
74954,OK,40135,Sequoyah,1
74955,OK,40135,Sequoyah,1
74962,OK,40135,Sequoyah,1
73491,OK,40137,Stephens,5
73533,OK,40137,Stephens,5
73442,OK,40137,Stephens,5
73573,OK,40137,Stephens,5
73055,OK,40137,Stephens,5
73548,OK,40137,Stephens,5
73481,OK,40137,Stephens,5
73534,OK,40137,Stephens,5
73438,OK,40137,Stephens,5
73434,OK,40137,Stephens,5
73501,OK,40137,Stephens,5
73536,OK,40137,Stephens,5
73425,OK,40137,Stephens,5
73529,OK,40137,Stephens,5
73949,OK,40139,Texas,5
73931,OK,40139,Texas,5
73950,OK,40139,Texas,5
73901,OK,40139,Texas,5
73951,OK,40139,Texas,5
73945,OK,40139,Texas,5
73944,OK,40139,Texas,5
73939,OK,40139,Texas,5
73942,OK,40139,Texas,5
73551,OK,40141,Tillman,5
73528,OK,40141,Tillman,5
73570,OK,40141,Tillman,5
73566,OK,40141,Tillman,5
73553,OK,40141,Tillman,5
73542,OK,40141,Tillman,5
73555,OK,40141,Tillman,5
73530,OK,40141,Tillman,5
73546,OK,40141,Tillman,5
74008,OK,40143,Tulsa,4
74149,OK,40143,Tulsa,4
74133,OK,40143,Tulsa,4
74115,OK,40143,Tulsa,4
74141,OK,40143,Tulsa,4
74101,OK,40143,Tulsa,4
74157,OK,40143,Tulsa,4
74186,OK,40143,Tulsa,4
74158,OK,40143,Tulsa,4
74152,OK,40143,Tulsa,4
74137,OK,40143,Tulsa,4
74107,OK,40143,Tulsa,4
74182,OK,40143,Tulsa,4
74108,OK,40143,Tulsa,4
74102,OK,40143,Tulsa,4
74148,OK,40143,Tulsa,4
74159,OK,40143,Tulsa,4
74106,OK,40143,Tulsa,4
74145,OK,40143,Tulsa,4
74169,OK,40143,Tulsa,4
74147,OK,40143,Tulsa,4
74055,OK,40143,Tulsa,4
74146,OK,40143,Tulsa,4
74171,OK,40143,Tulsa,4
74103,OK,40143,Tulsa,4
74105,OK,40143,Tulsa,4
74104,OK,40143,Tulsa,4
74172,OK,40143,Tulsa,4
74170,OK,40143,Tulsa,4
74150,OK,40143,Tulsa,4
74112,OK,40143,Tulsa,4
74110,OK,40143,Tulsa,4
74114,OK,40143,Tulsa,4
74130,OK,40143,Tulsa,4
74131,OK,40143,Tulsa,4
74132,OK,40143,Tulsa,4
74193,OK,40143,Tulsa,4
74192,OK,40143,Tulsa,4
74187,OK,40143,Tulsa,4
74156,OK,40143,Tulsa,4
74129,OK,40143,Tulsa,4
74116,OK,40143,Tulsa,4
74021,OK,40143,Tulsa,4
74073,OK,40143,Tulsa,4
74153,OK,40143,Tulsa,4
74043,OK,40143,Tulsa,4
74014,OK,40143,Tulsa,4
74011,OK,40143,Tulsa,4
74037,OK,40143,Tulsa,4
74012,OK,40143,Tulsa,4
74066,OK,40143,Tulsa,4
74013,OK,40143,Tulsa,4
74136,OK,40143,Tulsa,4
74063,OK,40143,Tulsa,4
74120,OK,40143,Tulsa,4
74047,OK,40143,Tulsa,4
74119,OK,40143,Tulsa,4
74117,OK,40143,Tulsa,4
74135,OK,40143,Tulsa,4
74128,OK,40143,Tulsa,4
74155,OK,40143,Tulsa,4
74134,OK,40143,Tulsa,4
74015,OK,40143,Tulsa,4
74033,OK,40143,Tulsa,4
74126,OK,40143,Tulsa,4
74121,OK,40143,Tulsa,4
74050,OK,40143,Tulsa,4
74070,OK,40143,Tulsa,4
74127,OK,40143,Tulsa,4
74434,OK,40145,Wagoner,4
74337,OK,40145,Wagoner,4
74467,OK,40145,Wagoner,4
74436,OK,40145,Wagoner,4
74403,OK,40145,Wagoner,4
74108,OK,40145,Wagoner,4
74446,OK,40145,Wagoner,4
74014,OK,40145,Wagoner,4
74477,OK,40145,Wagoner,4
74429,OK,40145,Wagoner,4
74352,OK,40145,Wagoner,4
74008,OK,40145,Wagoner,4
74036,OK,40145,Wagoner,4
74454,OK,40145,Wagoner,4
74458,OK,40145,Wagoner,4
74015,OK,40145,Wagoner,4
74080,OK,40147,Washington,5
74083,OK,40147,Washington,5
74006,OK,40147,Washington,5
74082,OK,40147,Washington,5
74021,OK,40147,Washington,5
74005,OK,40147,Washington,5
74061,OK,40147,Washington,5
74022,OK,40147,Washington,5
74029,OK,40147,Washington,5
74003,OK,40147,Washington,5
74004,OK,40147,Washington,5
74051,OK,40147,Washington,5
74048,OK,40147,Washington,5
74070,OK,40147,Washington,5
73021,OK,40149,Washita,5
73601,OK,40149,Washita,5
73624,OK,40149,Washita,5
73622,OK,40149,Washita,5
73626,OK,40149,Washita,5
73627,OK,40149,Washita,5
73655,OK,40149,Washita,5
73632,OK,40149,Washita,5
73641,OK,40149,Washita,5
73647,OK,40149,Washita,5
73015,OK,40149,Washita,5
73024,OK,40149,Washita,5
73651,OK,40149,Washita,5
73661,OK,40149,Washita,5
73041,OK,40149,Washita,5
73096,OK,40149,Washita,5
73062,OK,40149,Washita,5
73664,OK,40149,Washita,5
73860,OK,40151,Woods,5
73716,OK,40151,Woods,5
73729,OK,40151,Woods,5
73717,OK,40151,Woods,5
73746,OK,40151,Woods,5
73731,OK,40151,Woods,5
73852,OK,40151,Woods,5
73726,OK,40151,Woods,5
73842,OK,40151,Woods,5
73859,OK,40153,Woodward,5
73842,OK,40153,Woodward,5
73801,OK,40153,Woodward,5
73857,OK,40153,Woodward,5
73840,OK,40153,Woodward,5
73832,OK,40153,Woodward,5
73802,OK,40153,Woodward,5
97055,OR,41051,Multnomah,1
97014,OR,41051,Multnomah,1
97060,OR,41051,Multnomah,1
97209,OR,41051,Multnomah,1
97010,OR,41051,Multnomah,1
97213,OR,41051,Multnomah,1
97219,OR,41051,Multnomah,1
97204,OR,41051,Multnomah,1
97371,OR,41053,Polk,3
97378,OR,41053,Polk,3
97338,OR,41053,Polk,3
97101,OR,41053,Polk,3
97361,OR,41053,Polk,3
97396,OR,41053,Polk,3
97344,OR,41053,Polk,3
97304,OR,41053,Polk,3
97347,OR,41053,Polk,3
97351,OR,41053,Polk,3
97321,OR,41053,Polk,3
97065,OR,41055,Sherman,6
97050,OR,41055,Sherman,6
97033,OR,41055,Sherman,6
97029,OR,41055,Sherman,6
97039,OR,41055,Sherman,6
97149,OR,41057,Tillamook,5
97122,OR,41057,Tillamook,5
97136,OR,41057,Tillamook,5
97108,OR,41057,Tillamook,5
97131,OR,41057,Tillamook,5
97107,OR,41057,Tillamook,5
97134,OR,41057,Tillamook,5
97118,OR,41057,Tillamook,5
97368,OR,41057,Tillamook,5
97135,OR,41057,Tillamook,5
97147,OR,41057,Tillamook,5
97112,OR,41057,Tillamook,5
97141,OR,41057,Tillamook,5
97143,OR,41057,Tillamook,5
97130,OR,41057,Tillamook,5
97882,OR,41059,Umatilla,6
97875,OR,41059,Umatilla,6
97880,OR,41059,Umatilla,6
97862,OR,41059,Umatilla,6
97868,OR,41059,Umatilla,6
97801,OR,41059,Umatilla,6
97886,OR,41059,Umatilla,6
97826,OR,41059,Umatilla,6
97810,OR,41059,Umatilla,6
97838,OR,41059,Umatilla,6
97835,OR,41059,Umatilla,6
97813,OR,41059,Umatilla,6
99362,OR,41059,Umatilla,6
97859,OR,41059,Umatilla,6
97824,OR,41061,Union,6
97867,OR,41061,Union,6
97814,OR,41061,Union,6
97850,OR,41061,Union,6
97883,OR,41061,Union,6
97841,OR,41061,Union,6
97827,OR,41061,Union,6
97876,OR,41061,Union,6
97842,OR,41063,Wallowa,6
97846,OR,41063,Wallowa,6
97857,OR,41063,Wallowa,6
97885,OR,41063,Wallowa,6
97828,OR,41063,Wallowa,6
97058,OR,41065,Wasco,6
97040,OR,41065,Wasco,6
97063,OR,41065,Wasco,6
97741,OR,41065,Wasco,6
97037,OR,41065,Wasco,6
97021,OR,41065,Wasco,6
97001,OR,41065,Wasco,6
97057,OR,41065,Wasco,6
97062,OR,41067,Washington,1
97219,OR,41067,Washington,1
97281,OR,41067,Washington,1
97224,OR,41067,Washington,1
97133,OR,41067,Washington,1
97006,OR,41067,Washington,1
97116,OR,41067,Washington,1
97109,OR,41067,Washington,1
97140,OR,41067,Washington,1
97078,OR,41067,Washington,1
97291,OR,41067,Washington,1
97298,OR,41067,Washington,1
97229,OR,41067,Washington,1
97113,OR,41067,Washington,1
97003,OR,41067,Washington,1
97077,OR,41067,Washington,1
97123,OR,41067,Washington,1
97144,OR,41067,Washington,1
97005,OR,41067,Washington,1
97124,OR,41067,Washington,1
97070,OR,41067,Washington,1
97210,OR,41067,Washington,1
97132,OR,41067,Washington,1
97117,OR,41067,Washington,1
97225,OR,41067,Washington,1
97106,OR,41067,Washington,1
97064,OR,41067,Washington,1
97125,OR,41067,Washington,1
97223,OR,41067,Washington,1
97231,OR,41067,Washington,1
97119,OR,41067,Washington,1
97056,OR,41067,Washington,1
97221,OR,41067,Washington,1
97008,OR,41067,Washington,1
97076,OR,41067,Washington,1
97035,OR,41067,Washington,1
97075,OR,41067,Washington,1
97007,OR,41067,Washington,1
97848,OR,41069,Wheeler,6
97750,OR,41069,Wheeler,6
97825,OR,41069,Wheeler,6
97830,OR,41069,Wheeler,6
97874,OR,41069,Wheeler,6
97127,OR,41071,Yamhill,1
97396,OR,41071,Yamhill,1
97114,OR,41071,Yamhill,1
97304,OR,41071,Yamhill,1
97123,OR,41071,Yamhill,1
97378,OR,41071,Yamhill,1
97119,OR,41071,Yamhill,1
97128,OR,41071,Yamhill,1
97111,OR,41071,Yamhill,1
97115,OR,41071,Yamhill,1
97132,OR,41071,Yamhill,1
97347,OR,41071,Yamhill,1
97101,OR,41071,Yamhill,1
97140,OR,41071,Yamhill,1
97148,OR,41071,Yamhill,1
15801,PA,42001,Adams,7
17019,PA,42001,Adams,7
17222,PA,42001,Adams,7
17301,PA,42001,Adams,7
17303,PA,42001,Adams,7
17304,PA,42001,Adams,7
17306,PA,42001,Adams,7
17307,PA,42001,Adams,7
17310,PA,42001,Adams,7
17316,PA,42001,Adams,7
17320,PA,42001,Adams,7
17324,PA,42001,Adams,7
17325,PA,42001,Adams,7
17331,PA,42001,Adams,7
17337,PA,42001,Adams,7
17340,PA,42001,Adams,7
17343,PA,42001,Adams,7
17344,PA,42001,Adams,7
17350,PA,42001,Adams,7
17353,PA,42001,Adams,7
17372,PA,42001,Adams,7
17375,PA,42001,Adams,7
15003,PA,42003,Allegheny,4
15005,PA,42003,Allegheny,4
15006,PA,42003,Allegheny,4
15007,PA,42003,Allegheny,4
15014,PA,42003,Allegheny,4
15015,PA,42003,Allegheny,4
15017,PA,42003,Allegheny,4
15018,PA,42003,Allegheny,4
15020,PA,42003,Allegheny,4
15024,PA,42003,Allegheny,4
15025,PA,42003,Allegheny,4
15026,PA,42003,Allegheny,4
15028,PA,42003,Allegheny,4
15030,PA,42003,Allegheny,4
15031,PA,42003,Allegheny,4
15032,PA,42003,Allegheny,4
15034,PA,42003,Allegheny,4
15035,PA,42003,Allegheny,4
15037,PA,42003,Allegheny,4
15044,PA,42003,Allegheny,4
15045,PA,42003,Allegheny,4
15046,PA,42003,Allegheny,4
15047,PA,42003,Allegheny,4
15049,PA,42003,Allegheny,4
15051,PA,42003,Allegheny,4
15056,PA,42003,Allegheny,4
15057,PA,42003,Allegheny,4
15063,PA,42003,Allegheny,4
15064,PA,42003,Allegheny,4
15065,PA,42003,Allegheny,4
15068,PA,42003,Allegheny,4
15071,PA,42003,Allegheny,4
15075,PA,42003,Allegheny,4
15076,PA,42003,Allegheny,4
15082,PA,42003,Allegheny,4
15084,PA,42003,Allegheny,4
15085,PA,42003,Allegheny,4
15086,PA,42003,Allegheny,4
15088,PA,42003,Allegheny,4
15089,PA,42003,Allegheny,4
15090,PA,42003,Allegheny,4
15091,PA,42003,Allegheny,4
15095,PA,42003,Allegheny,4
15096,PA,42003,Allegheny,4
15101,PA,42003,Allegheny,4
15102,PA,42003,Allegheny,4
15104,PA,42003,Allegheny,4
15106,PA,42003,Allegheny,4
15108,PA,42003,Allegheny,4
15110,PA,42003,Allegheny,4
15112,PA,42003,Allegheny,4
15116,PA,42003,Allegheny,4
15120,PA,42003,Allegheny,4
15122,PA,42003,Allegheny,4
15123,PA,42003,Allegheny,4
15126,PA,42003,Allegheny,4
15127,PA,42003,Allegheny,4
15129,PA,42003,Allegheny,4
15131,PA,42003,Allegheny,4
15132,PA,42003,Allegheny,4
15133,PA,42003,Allegheny,4
15134,PA,42003,Allegheny,4
15135,PA,42003,Allegheny,4
15136,PA,42003,Allegheny,4
15137,PA,42003,Allegheny,4
15139,PA,42003,Allegheny,4
15140,PA,42003,Allegheny,4
15142,PA,42003,Allegheny,4
15143,PA,42003,Allegheny,4
15144,PA,42003,Allegheny,4
15145,PA,42003,Allegheny,4
15146,PA,42003,Allegheny,4
15147,PA,42003,Allegheny,4
15148,PA,42003,Allegheny,4
15201,PA,42003,Allegheny,4
15202,PA,42003,Allegheny,4
15203,PA,42003,Allegheny,4
15204,PA,42003,Allegheny,4
15205,PA,42003,Allegheny,4
15206,PA,42003,Allegheny,4
15207,PA,42003,Allegheny,4
15208,PA,42003,Allegheny,4
15209,PA,42003,Allegheny,4
15210,PA,42003,Allegheny,4
15211,PA,42003,Allegheny,4
15212,PA,42003,Allegheny,4
15213,PA,42003,Allegheny,4
15214,PA,42003,Allegheny,4
15215,PA,42003,Allegheny,4
15216,PA,42003,Allegheny,4
15217,PA,42003,Allegheny,4
15218,PA,42003,Allegheny,4
15219,PA,42003,Allegheny,4
15220,PA,42003,Allegheny,4
15221,PA,42003,Allegheny,4
15222,PA,42003,Allegheny,4
15223,PA,42003,Allegheny,4
15224,PA,42003,Allegheny,4
15225,PA,42003,Allegheny,4
15226,PA,42003,Allegheny,4
15227,PA,42003,Allegheny,4
15228,PA,42003,Allegheny,4
15229,PA,42003,Allegheny,4
15230,PA,42003,Allegheny,4
15231,PA,42003,Allegheny,4
15232,PA,42003,Allegheny,4
15233,PA,42003,Allegheny,4
15234,PA,42003,Allegheny,4
15235,PA,42003,Allegheny,4
15236,PA,42003,Allegheny,4
15237,PA,42003,Allegheny,4
15238,PA,42003,Allegheny,4
15239,PA,42003,Allegheny,4
15240,PA,42003,Allegheny,4
15241,PA,42003,Allegheny,4
15242,PA,42003,Allegheny,4
15243,PA,42003,Allegheny,4
15244,PA,42003,Allegheny,4
15250,PA,42003,Allegheny,4
15251,PA,42003,Allegheny,4
15252,PA,42003,Allegheny,4
15253,PA,42003,Allegheny,4
15254,PA,42003,Allegheny,4
15255,PA,42003,Allegheny,4
15257,PA,42003,Allegheny,4
15258,PA,42003,Allegheny,4
15259,PA,42003,Allegheny,4
15260,PA,42003,Allegheny,4
15261,PA,42003,Allegheny,4
15262,PA,42003,Allegheny,4
15264,PA,42003,Allegheny,4
15265,PA,42003,Allegheny,4
15267,PA,42003,Allegheny,4
15268,PA,42003,Allegheny,4
15270,PA,42003,Allegheny,4
15272,PA,42003,Allegheny,4
15274,PA,42003,Allegheny,4
15275,PA,42003,Allegheny,4
15276,PA,42003,Allegheny,4
15277,PA,42003,Allegheny,4
15278,PA,42003,Allegheny,4
15279,PA,42003,Allegheny,4
15281,PA,42003,Allegheny,4
15282,PA,42003,Allegheny,4
15283,PA,42003,Allegheny,4
15286,PA,42003,Allegheny,4
15289,PA,42003,Allegheny,4
15290,PA,42003,Allegheny,4
15295,PA,42003,Allegheny,4
15317,PA,42003,Allegheny,4
15332,PA,42003,Allegheny,4
15642,PA,42003,Allegheny,4
15668,PA,42003,Allegheny,4
16046,PA,42003,Allegheny,4
16055,PA,42003,Allegheny,4
16056,PA,42003,Allegheny,4
16059,PA,42003,Allegheny,4
16066,PA,42003,Allegheny,4
16229,PA,42003,Allegheny,4
15613,PA,42005,Armstrong,4
15656,PA,42005,Armstrong,4
15673,PA,42005,Armstrong,4
15681,PA,42005,Armstrong,4
15682,PA,42005,Armstrong,4
15686,PA,42005,Armstrong,4
15690,PA,42005,Armstrong,4
15732,PA,42005,Armstrong,4
15736,PA,42005,Armstrong,4
15774,PA,42005,Armstrong,4
16023,PA,42005,Armstrong,4
16025,PA,42005,Armstrong,4
16028,PA,42005,Armstrong,4
16041,PA,42005,Armstrong,4
16049,PA,42005,Armstrong,4
16055,PA,42005,Armstrong,4
16201,PA,42005,Armstrong,4
16210,PA,42005,Armstrong,4
16212,PA,42005,Armstrong,4
16218,PA,42005,Armstrong,4
16222,PA,42005,Armstrong,4
16223,PA,42005,Armstrong,4
16224,PA,42005,Armstrong,4
16226,PA,42005,Armstrong,4
16228,PA,42005,Armstrong,4
16229,PA,42005,Armstrong,4
16236,PA,42005,Armstrong,4
16238,PA,42005,Armstrong,4
16240,PA,42005,Armstrong,4
16242,PA,42005,Armstrong,4
16244,PA,42005,Armstrong,4
19371,PA,42029,Chester,8
19372,PA,42029,Chester,8
19366,PA,42029,Chester,8
19365,PA,42029,Chester,8
19344,PA,42029,Chester,8
19354,PA,42029,Chester,8
19357,PA,42029,Chester,8
19352,PA,42029,Chester,8
19351,PA,42029,Chester,8
19350,PA,42029,Chester,8
19346,PA,42029,Chester,8
19347,PA,42029,Chester,8
19520,PA,42029,Chester,8
19496,PA,42029,Chester,8
19494,PA,42029,Chester,8
19493,PA,42029,Chester,8
19482,PA,42029,Chester,8
19480,PA,42029,Chester,8
19465,PA,42029,Chester,8
19333,PA,42029,Chester,8
19087,PA,42029,Chester,8
19543,PA,42029,Chester,8
19421,PA,42029,Chester,8
19425,PA,42029,Chester,8
19317,PA,42029,Chester,8
19316,PA,42029,Chester,8
19310,PA,42029,Chester,8
17527,PA,42029,Chester,8
17555,PA,42029,Chester,8
19073,PA,42029,Chester,8
15829,PA,42031,Clarion,1
15860,PA,42031,Clarion,1
15864,PA,42031,Clarion,1
16028,PA,42031,Clarion,1
16036,PA,42031,Clarion,1
16049,PA,42031,Clarion,1
16054,PA,42031,Clarion,1
16058,PA,42031,Clarion,1
16213,PA,42031,Clarion,1
16214,PA,42031,Clarion,1
16217,PA,42031,Clarion,1
16220,PA,42031,Clarion,1
16221,PA,42031,Clarion,1
16224,PA,42031,Clarion,1
16225,PA,42031,Clarion,1
16230,PA,42031,Clarion,1
16232,PA,42031,Clarion,1
16233,PA,42031,Clarion,1
16234,PA,42031,Clarion,1
16235,PA,42031,Clarion,1
16239,PA,42031,Clarion,1
16240,PA,42031,Clarion,1
16242,PA,42031,Clarion,1
16248,PA,42031,Clarion,1
16254,PA,42031,Clarion,1
16255,PA,42031,Clarion,1
16257,PA,42031,Clarion,1
16258,PA,42031,Clarion,1
16260,PA,42031,Clarion,1
16319,PA,42031,Clarion,1
16326,PA,42031,Clarion,1
16331,PA,42031,Clarion,1
16332,PA,42031,Clarion,1
16334,PA,42031,Clarion,1
16353,PA,42031,Clarion,1
16361,PA,42031,Clarion,1
16364,PA,42031,Clarion,1
16373,PA,42031,Clarion,1
16375,PA,42031,Clarion,1
15721,PA,42033,Clearfield,5
15724,PA,42033,Clearfield,5
15742,PA,42033,Clearfield,5
15753,PA,42033,Clearfield,5
15757,PA,42033,Clearfield,5
15767,PA,42033,Clearfield,5
15801,PA,42033,Clearfield,5
15823,PA,42033,Clearfield,5
15824,PA,42033,Clearfield,5
15840,PA,42033,Clearfield,5
15848,PA,42033,Clearfield,5
15849,PA,42033,Clearfield,5
15851,PA,42033,Clearfield,5
15856,PA,42033,Clearfield,5
15865,PA,42033,Clearfield,5
15866,PA,42033,Clearfield,5
16616,PA,42033,Clearfield,5
16620,PA,42033,Clearfield,5
16627,PA,42033,Clearfield,5
16639,PA,42033,Clearfield,5
16645,PA,42033,Clearfield,5
16646,PA,42033,Clearfield,5
16651,PA,42033,Clearfield,5
16656,PA,42033,Clearfield,5
16661,PA,42033,Clearfield,5
16663,PA,42033,Clearfield,5
16666,PA,42033,Clearfield,5
16671,PA,42033,Clearfield,5
16680,PA,42033,Clearfield,5
16681,PA,42033,Clearfield,5
16692,PA,42033,Clearfield,5
16698,PA,42033,Clearfield,5
16803,PA,42033,Clearfield,5
16821,PA,42033,Clearfield,5
16825,PA,42033,Clearfield,5
16830,PA,42033,Clearfield,5
16833,PA,42033,Clearfield,5
16834,PA,42033,Clearfield,5
16836,PA,42033,Clearfield,5
16837,PA,42033,Clearfield,5
16838,PA,42033,Clearfield,5
16839,PA,42033,Clearfield,5
16840,PA,42033,Clearfield,5
16843,PA,42033,Clearfield,5
16845,PA,42033,Clearfield,5
16847,PA,42033,Clearfield,5
16849,PA,42033,Clearfield,5
16850,PA,42033,Clearfield,5
16855,PA,42033,Clearfield,5
16858,PA,42033,Clearfield,5
16860,PA,42033,Clearfield,5
16861,PA,42033,Clearfield,5
16863,PA,42033,Clearfield,5
16866,PA,42033,Clearfield,5
16871,PA,42033,Clearfield,5
16873,PA,42033,Clearfield,5
16876,PA,42033,Clearfield,5
16878,PA,42033,Clearfield,5
16879,PA,42033,Clearfield,5
16881,PA,42033,Clearfield,5
16822,PA,42035,Clinton,3
16841,PA,42035,Clinton,3
16848,PA,42035,Clinton,3
16871,PA,42035,Clinton,3
17721,PA,42035,Clinton,3
17726,PA,42035,Clinton,3
17729,PA,42035,Clinton,3
17740,PA,42035,Clinton,3
17745,PA,42035,Clinton,3
17747,PA,42035,Clinton,3
17748,PA,42035,Clinton,3
17750,PA,42035,Clinton,3
17751,PA,42035,Clinton,3
17760,PA,42035,Clinton,3
17764,PA,42035,Clinton,3
17767,PA,42035,Clinton,3
17778,PA,42035,Clinton,3
17779,PA,42035,Clinton,3
17756,PA,42037,Columbia,6
17774,PA,42037,Columbia,6
17814,PA,42037,Columbia,6
17815,PA,42037,Columbia,6
17820,PA,42037,Columbia,6
17821,PA,42037,Columbia,6
17824,PA,42037,Columbia,6
17839,PA,42037,Columbia,6
17846,PA,42037,Columbia,6
17858,PA,42037,Columbia,6
17859,PA,42037,Columbia,6
17878,PA,42037,Columbia,6
17888,PA,42037,Columbia,6
17920,PA,42037,Columbia,6
17921,PA,42037,Columbia,6
17985,PA,42037,Columbia,6
18603,PA,42037,Columbia,6
18631,PA,42037,Columbia,6
18635,PA,42037,Columbia,6
18655,PA,42037,Columbia,6
16110,PA,42039,Crawford,1
16111,PA,42039,Crawford,1
16125,PA,42039,Crawford,1
16130,PA,42039,Crawford,1
16131,PA,42039,Crawford,1
16134,PA,42039,Crawford,1
16314,PA,42039,Crawford,1
16316,PA,42039,Crawford,1
16317,PA,42039,Crawford,1
16327,PA,42039,Crawford,1
16328,PA,42039,Crawford,1
16335,PA,42039,Crawford,1
16354,PA,42039,Crawford,1
16360,PA,42039,Crawford,1
16362,PA,42039,Crawford,1
16388,PA,42039,Crawford,1
16401,PA,42039,Crawford,1
16403,PA,42039,Crawford,1
16404,PA,42039,Crawford,1
16406,PA,42039,Crawford,1
16407,PA,42039,Crawford,1
16412,PA,42039,Crawford,1
16420,PA,42039,Crawford,1
16422,PA,42039,Crawford,1
16424,PA,42039,Crawford,1
16432,PA,42039,Crawford,1
16433,PA,42039,Crawford,1
16434,PA,42039,Crawford,1
16435,PA,42039,Crawford,1
16438,PA,42039,Crawford,1
16440,PA,42039,Crawford,1
16441,PA,42039,Crawford,1
17001,PA,42041,Cumberland,9
17007,PA,42041,Cumberland,9
17011,PA,42041,Cumberland,9
17012,PA,42041,Cumberland,9
17013,PA,42041,Cumberland,9
17015,PA,42041,Cumberland,9
17019,PA,42041,Cumberland,9
17025,PA,42041,Cumberland,9
17027,PA,42041,Cumberland,9
17043,PA,42041,Cumberland,9
17050,PA,42041,Cumberland,9
17053,PA,42041,Cumberland,9
17055,PA,42041,Cumberland,9
17065,PA,42041,Cumberland,9
